timestamp,source_id,destination_id,packet_type,packet_size_bytes,data_rate_mbps,signal_strength_rssi,throughput_kbps,latency_ms,is_anomaly,anomaly_type
2026-06-13 12:02:37.059,Node_006,Node_048,CAM,394,9.33,-48.3,29.41,6.62,0,Normal
2026-06-13 12:01:23.420,Node_034,Node_020,BSM,262,4.08,-75.2,8.55,5.21,0,Normal
2026-06-13 12:04:16.212,Node_030,Node_007,DENM,749,10.82,-83.0,64.83,9.620000000000001,0,Normal
2026-06-13 12:00:54.376,Node_013,Node_031,DENM,0,0.0,-66.0,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:02:06.295,Node_039,Node_032,BSM,507,7.69,-61.7,31.19,7.22,0,Normal
2026-06-13 12:01:13.872,Node_047,Node_029,CAM,996,8.43,-61.4,67.17,4.95,0,Normal
2026-06-13 12:04:05.070,Node_001,Node_017,CAM,972,6.07,-74.2,47.2,5.779999999999999,0,Normal
2026-06-13 12:03:02.924,Node_033,Node_031,CAM,726,4.84,-59.2,28.11,7.4,0,Normal
2026-06-13 12:04:44.262,Node_016,Node_022,DENM,481,8.78,-64.9,33.79,8.120000000000001,0,Normal
2026-06-13 12:01:14.024,Node_049,Node_012,DENM,699,2.07,-49.3,11.58,5.42,0,Normal
2026-06-13 12:04:25.064,Node_011,Node_012,BSM,0,0.0,-58.1,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:03:59.850,Node_022,Node_041,UDP_STREAM,903,7.39,-77.7,53.39,7.21,0,Normal
2026-06-13 12:02:14.619,Node_014,Node_020,TCP_ACK,64,7.02,-72.2,3.59,6.04,0,Normal
2026-06-13 12:01:10.272,Node_044,Node_020,CAM,1149,8.1,-62.2,74.46,4.83,0,Normal
2026-06-13 12:01:37.650,Node_013,Node_050,UDP_STREAM,605,9.86,-50.9,47.72,4.6899999999999995,0,Normal
2026-06-13 12:01:37.700,Node_021,Node_034,CAM,685,8.53,-53.5,46.74,5.75,0,Normal
2026-06-13 12:02:32.490,Node_015,Node_017,BSM,683,11.34,-51.6,61.96,8.190000000000001,0,Normal
2026-06-13 12:02:52.128,Node_022,Node_047,DENM,562,10.29,-72.4,46.26,8.43,0,Normal
2026-06-13 12:03:35.270,Node_049,Node_027,TCP_ACK,64,34.69,-103.9,1.05,1.28,1,Sybil_Spoofing
2026-06-13 12:04:06.708,Node_050,Node_018,TCP_ACK,64,2.19,-56.8,1.12,6.7,0,Normal
2026-06-13 12:02:26.925,Node_019,Node_024,CAM,224,5.22,-53.4,9.35,6.02,0,Normal
2026-06-13 12:01:59.560,Node_014,Node_040,DENM,715,35.84,-107.6,36.61,2.88,1,Sybil_Spoofing
2026-06-13 12:04:14.930,Node_003,Node_050,DENM,875,5.9,-46.6,41.3,8.24,0,Normal
2026-06-13 12:02:23.226,Node_018,Node_039,UDP_STREAM,800,5.75,-80.9,36.8,7.05,0,Normal
2026-06-13 12:02:37.040,Node_035,Node_024,CAM,648,11.24,-80.6,58.27,5.5,0,Normal
2026-06-13 12:00:54.992,Node_021,Node_050,CAM,950,6.14,-78.9,46.66,8.76,0,Normal
2026-06-13 12:02:48.990,Node_037,Node_013,DENM,775,2.88,-75.2,17.86,5.16,0,Normal
2026-06-13 12:02:29.416,Node_036,Node_034,DENM,1036,4.91,-84.1,40.69,8.309999999999999,0,Normal
2026-06-13 12:00:53.109,Node_045,Node_046,DENM,956,5.14,-50.9,39.31,4.67,0,Normal
2026-06-13 12:04:04.032,Node_048,Node_014,CAM,388,5.21,-75.9,16.17,11.69,0,Normal
2026-06-13 12:01:58.140,Node_044,Node_046,UDP_STREAM,1415,77.11,-55.1,872.89,185.42,1,DoS_Flooding
2026-06-13 12:04:23.980,Node_004,Node_034,UDP_STREAM,1455,94.78,-64.5,1103.24,310.55,1,DoS_Flooding
2026-06-13 12:03:03.303,Node_035,Node_032,DENM,489,7.75,-59.6,30.32,5.720000000000001,0,Normal
2026-06-13 12:01:05.076,Node_036,Node_050,CAM,315,7.32,-53.1,18.45,7.39,0,Normal
2026-06-13 12:01:03.136,Node_037,Node_030,BSM,824,37.27,-99.7,56.03,1.93,1,Sybil_Spoofing
2026-06-13 12:01:34.752,Node_042,Node_022,BSM,274,3.82,-62.0,8.37,6.14,0,Normal
2026-06-13 12:03:57.000,Node_002,Node_026,CAM,788,4.94,-60.1,31.14,11.32,0,Normal
2026-06-13 12:00:23.712,Node_015,Node_021,CAM,637,3.5,-50.8,17.84,9.71,0,Normal
2026-06-13 12:03:03.861,Node_035,Node_030,DENM,869,8.65,-54.2,60.13,4.88,0,Normal
2026-06-13 12:03:17.800,Node_046,Node_037,CAM,356,3.89,-79.1,11.08,6.48,0,Normal
2026-06-13 12:01:09.265,Node_002,Node_035,CAM,816,11.44,-83.4,74.68,6.19,0,Normal
2026-06-13 12:03:16.020,Node_005,Node_021,BSM,1091,5.15,-75.8,44.95,6.57,0,Normal
2026-06-13 12:02:52.347,Node_011,Node_028,UDP_STREAM,477,4.33,-48.2,16.52,6.02,0,Normal
2026-06-13 12:00:31.712,Node_009,Node_029,CAM,326,10.34,-70.0,26.97,5.43,0,Normal
2026-06-13 12:02:04.929,Node_025,Node_004,BSM,657,6.39,-77.1,33.59,6.4,0,Normal
2026-06-13 12:01:21.344,Node_006,Node_012,DENM,718,11.13,-56.0,63.93,7.33,0,Normal
2026-06-13 12:02:05.055,Node_008,Node_032,TCP_ACK,64,9.41,-70.7,4.82,4.109999999999999,0,Normal
2026-06-13 12:03:50.376,Node_013,Node_014,CAM,292,10.0,-70.6,23.36,7.93,0,Normal
2026-06-13 12:01:15.506,Node_030,Node_002,DENM,207,5.8,-68.2,9.6,6.74,0,Normal
2026-06-13 12:01:09.580,Node_023,Node_024,TCP_ACK,64,11.46,-51.5,5.87,9.15,0,Normal
2026-06-13 12:02:51.054,Node_015,Node_045,UDP_STREAM,286,8.5,-52.6,19.45,5.93,0,Normal
2026-06-13 12:00:27.860,Node_018,Node_047,DENM,862,10.97,-83.2,75.65,5.77,0,Normal
2026-06-13 12:01:49.505,Node_037,Node_001,CAM,331,7.19,-79.4,19.04,5.54,0,Normal
2026-06-13 12:00:37.848,Node_004,Node_039,CAM,1021,4.1,-55.4,33.49,7.24,0,Normal
2026-06-13 12:03:51.188,Node_011,Node_027,DENM,376,3.75,-64.3,11.28,4.58,0,Normal
2026-06-13 12:01:51.664,Node_024,Node_008,DENM,1005,3.62,-65.1,29.1,5.609999999999999,0,Normal
2026-06-13 12:03:29.475,Node_017,Node_040,UDP_STREAM,1460,46.71,-84.0,545.57,289.93,1,DoS_Flooding
2026-06-13 12:03:47.544,Node_003,Node_035,CAM,586,9.63,-56.1,45.15,4.87,0,Normal
2026-06-13 12:01:09.895,Node_001,Node_023,CAM,1118,31.97,-95.5,37.83,1.83,1,Sybil_Spoofing
2026-06-13 12:04:53.706,Node_029,Node_009,DENM,1077,8.03,-59.5,69.19,8.690000000000001,0,Normal
2026-06-13 12:04:19.870,Node_017,Node_009,BSM,530,8.56,-70.4,36.29,8.39,0,Normal
2026-06-13 12:01:08.000,Node_031,Node_032,UDP_STREAM,966,10.31,-62.2,79.68,6.34,0,Normal
2026-06-13 12:04:42.141,Node_009,Node_010,DENM,430,8.59,-55.3,29.55,8.05,0,Normal
2026-06-13 12:02:44.164,Node_040,Node_007,BSM,455,4.26,-77.6,15.51,7.18,0,Normal
2026-06-13 12:03:08.282,Node_046,Node_030,UDP_STREAM,884,7.91,-64.3,55.94,6.76,0,Normal
2026-06-13 12:02:36.312,Node_049,Node_009,BSM,535,6.22,-58.6,26.62,7.45,0,Normal
2026-06-13 12:00:36.090,Node_048,Node_025,CAM,847,2.48,-77.1,16.8,6.02,0,Normal
2026-06-13 12:01:32.276,Node_041,Node_003,CAM,1055,9.95,-78.5,83.98,6.12,0,Normal
2026-06-13 12:04:26.931,Node_031,Node_023,CAM,392,8.29,-52.3,26.0,7.13,0,Normal
2026-06-13 12:04:11.000,Node_014,Node_030,CAM,836,4.63,-67.4,30.97,6.48,0,Normal
2026-06-13 12:04:43.269,Node_022,Node_012,BSM,461,5.41,-50.1,19.95,8.33,0,Normal
2026-06-13 12:04:13.260,Node_043,Node_007,CAM,884,10.56,-54.5,74.68,7.68,0,Normal
2026-06-13 12:03:27.133,Node_028,Node_042,CAM,226,11.65,-80.0,21.06,7.67,0,Normal
2026-06-13 12:04:15.524,Node_008,Node_036,DENM,929,4.96,-50.1,36.86,7.3,0,Normal
2026-06-13 12:04:03.573,Node_036,Node_006,CAM,1189,10.67,-64.8,101.49,6.74,0,Normal
2026-06-13 12:04:41.960,Node_013,Node_010,BSM,1060,8.81,-54.0,74.71,7.63,0,Normal
2026-06-13 12:03:21.500,Node_034,Node_039,UDP_STREAM,998,3.52,-50.6,28.1,8.15,0,Normal
2026-06-13 12:04:54.336,Node_024,Node_035,CAM,435,8.94,-45.1,31.11,7.03,0,Normal
2026-06-13 12:01:40.850,Node_007,Node_044,BSM,369,8.35,-50.6,24.65,5.5,0,Normal
2026-06-13 12:01:36.864,Node_035,Node_040,DENM,634,10.58,-73.9,53.66,6.51,0,Normal
2026-06-13 12:03:46.128,Node_019,Node_025,CAM,1122,7.22,-68.1,64.81,4.890000000000001,0,Normal
2026-06-13 12:03:05.840,Node_009,Node_047,DENM,1160,5.0,-82.0,46.4,8.6,0,Normal
2026-06-13 12:02:59.869,Node_014,Node_047,CAM,827,7.94,-82.3,52.53,7.64,0,Normal
2026-06-13 12:01:30.990,Node_010,Node_031,DENM,1042,3.6,-46.1,30.01,5.49,0,Normal
2026-06-13 12:02:25.656,Node_026,Node_011,BSM,861,6.19,-61.3,42.64,5.7,0,Normal
2026-06-13 12:03:20.376,Node_005,Node_015,UDP_STREAM,1186,11.49,-79.4,109.02,8.7,0,Normal
2026-06-13 12:01:37.200,Node_014,Node_029,TCP_ACK,64,3.42,-74.0,1.75,5.640000000000001,0,Normal
2026-06-13 12:01:21.040,Node_034,Node_020,TCP_ACK,64,7.24,-54.1,3.71,4.85,0,Normal
2026-06-13 12:02:19.863,Node_043,Node_029,CAM,505,10.22,-63.3,41.29,5.17,0,Normal
2026-06-13 12:01:39.372,Node_005,Node_049,DENM,1132,9.2,-50.0,83.32,6.11,0,Normal
2026-06-13 12:00:40.580,Node_025,Node_017,CAM,315,8.27,-68.0,20.84,5.91,0,Normal
2026-06-13 12:04:32.020,Node_049,Node_019,TCP_ACK,64,4.25,-80.9,2.18,6.0,0,Normal
2026-06-13 12:03:27.162,Node_016,Node_043,TCP_ACK,64,6.95,-56.9,3.56,7.56,0,Normal
2026-06-13 12:00:48.768,Node_041,Node_007,TCP_ACK,64,10.65,-73.8,5.45,5.779999999999999,0,Normal
2026-06-13 12:02:42.640,Node_017,Node_041,BSM,720,5.29,-58.3,30.47,7.09,0,Normal
2026-06-13 12:03:25.434,Node_006,Node_001,UDP_STREAM,303,9.13,-65.6,22.13,5.1899999999999995,0,Normal
2026-06-13 12:02:14.310,Node_038,Node_028,DENM,881,4.66,-45.1,32.84,8.48,0,Normal
2026-06-13 12:04:32.824,Node_036,Node_039,BSM,1057,7.66,-60.7,64.77,5.27,0,Normal
2026-06-13 12:03:37.959,Node_003,Node_039,CAM,310,7.9,-53.3,19.59,6.52,0,Normal
2026-06-13 12:01:09.292,Node_008,Node_049,TCP_ACK,64,4.39,-61.8,2.25,6.31,0,Normal
2026-06-13 12:03:58.563,Node_026,Node_046,BSM,962,2.4,-59.1,18.47,6.96,0,Normal
2026-06-13 12:04:19.080,Node_037,Node_034,BSM,238,11.4,-52.5,21.71,7.73,0,Normal
2026-06-13 12:04:04.920,Node_043,Node_002,CAM,421,7.67,-84.0,25.83,5.9399999999999995,0,Normal
2026-06-13 12:01:11.470,Node_019,Node_027,BSM,1021,2.28,-66.7,18.62,7.78,0,Normal
2026-06-13 12:03:26.343,Node_044,Node_023,CAM,560,11.74,-75.1,52.6,8.33,0,Normal
2026-06-13 12:00:44.968,Node_021,Node_030,TCP_ACK,64,8.99,-59.6,4.6,6.22,0,Normal
2026-06-13 12:01:44.295,Node_014,Node_036,TCP_ACK,64,9.71,-63.1,4.97,9.71,0,Normal
2026-06-13 12:03:49.152,Node_049,Node_023,CAM,999,10.15,-51.2,81.12,6.96,0,Normal
2026-06-13 12:03:14.465,Node_023,Node_040,DENM,751,9.4,-51.6,56.48,6.05,0,Normal
2026-06-13 12:03:00.224,Node_007,Node_047,CAM,292,8.39,-72.5,19.6,6.61,0,Normal
2026-06-13 12:01:56.793,Node_049,Node_025,BSM,407,4.65,-56.7,15.14,9.71,0,Normal
2026-06-13 12:04:10.100,Node_024,Node_049,DENM,0,0.0,-72.1,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:03:02.539,Node_033,Node_045,BSM,857,7.6,-54.7,52.11,7.02,0,Normal
2026-06-13 12:03:47.772,Node_040,Node_045,CAM,277,3.99,-81.4,8.84,7.17,0,Normal
2026-06-13 12:03:51.989,Node_017,Node_010,BSM,933,5.4,-70.8,40.31,7.94,0,Normal
2026-06-13 12:03:41.832,Node_007,Node_048,CAM,1034,10.76,-53.1,89.01,6.99,0,Normal
2026-06-13 12:01:03.705,Node_021,Node_015,CAM,653,10.26,-75.2,53.6,7.38,0,Normal
2026-06-13 12:02:44.480,Node_002,Node_032,DENM,429,10.33,-45.7,35.45,6.58,0,Normal
2026-06-13 12:02:17.819,Node_029,Node_042,BSM,1031,4.16,-84.5,34.31,6.74,0,Normal
2026-06-13 12:00:30.870,Node_040,Node_031,CAM,1058,6.39,-62.7,54.08,8.04,0,Normal
2026-06-13 12:02:01.481,Node_027,Node_012,CAM,1068,7.19,-69.0,61.43,5.6,0,Normal
2026-06-13 12:03:44.540,Node_048,Node_017,CAM,923,9.97,-70.4,73.62,6.51,0,Normal
2026-06-13 12:04:07.320,Node_024,Node_016,UDP_STREAM,527,7.4,-81.9,31.2,6.14,0,Normal
2026-06-13 12:03:09.704,Node_045,Node_016,CAM,1014,7.38,-79.8,59.87,4.970000000000001,0,Normal
2026-06-13 12:04:46.757,Node_046,Node_031,DENM,748,5.13,-52.7,30.7,5.08,0,Normal
2026-06-13 12:03:24.336,Node_046,Node_045,DENM,860,11.76,-52.2,80.91,6.5,0,Normal
2026-06-13 12:02:41.070,Node_037,Node_004,DENM,671,8.19,-65.1,43.96,8.14,0,Normal
2026-06-13 12:01:49.498,Node_002,Node_036,CAM,659,7.59,-82.7,40.01,6.78,0,Normal
2026-06-13 12:01:37.149,Node_005,Node_044,DENM,562,2.65,-56.2,11.91,5.79,0,Normal
2026-06-13 12:00:35.156,Node_046,Node_039,DENM,702,6.31,-54.4,35.44,8.82,0,Normal
2026-06-13 12:03:49.659,Node_014,Node_043,CAM,662,5.1,-57.1,27.01,6.0,0,Normal
2026-06-13 12:02:22.830,Node_037,Node_033,TCP_ACK,64,11.46,-79.2,5.87,5.32,0,Normal
2026-06-13 12:03:06.390,Node_001,Node_040,DENM,0,0.0,-70.7,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:00:58.016,Node_040,Node_005,CAM,742,6.14,-78.6,36.45,6.6,0,Normal
2026-06-13 12:01:54.015,Node_012,Node_002,CAM,864,11.29,-55.9,78.04,9.35,0,Normal
2026-06-13 12:01:10.516,Node_026,Node_037,DENM,917,11.49,-69.5,84.29,6.48,0,Normal
2026-06-13 12:04:31.825,Node_009,Node_022,UDP_STREAM,387,2.96,-70.8,9.16,6.51,0,Normal
2026-06-13 12:02:33.624,Node_032,Node_006,CAM,388,4.61,-77.0,14.31,4.9399999999999995,0,Normal
2026-06-13 12:01:02.310,Node_022,Node_029,CAM,969,2.94,-74.7,22.79,5.96,0,Normal
2026-06-13 12:00:51.950,Node_036,Node_004,UDP_STREAM,899,5.73,-78.3,41.21,7.17,0,Normal
2026-06-13 12:05:01.455,Node_001,Node_021,CAM,593,5.06,-53.0,24.0,7.5,0,Normal
2026-06-13 12:03:38.400,Node_005,Node_012,CAM,393,8.36,-65.1,26.28,6.69,0,Normal
2026-06-13 12:03:23.938,Node_007,Node_044,UDP_STREAM,1134,3.55,-70.0,32.21,6.11,0,Normal
2026-06-13 12:04:14.004,Node_046,Node_050,DENM,381,7.07,-52.4,21.55,6.53,0,Normal
2026-06-13 12:00:39.577,Node_035,Node_008,CAM,0,0.0,-47.6,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:01:56.704,Node_038,Node_034,CAM,371,11.0,-65.1,32.65,8.940000000000001,0,Normal
2026-06-13 12:03:20.160,Node_030,Node_043,CAM,761,10.32,-53.6,62.83,7.71,0,Normal
2026-06-13 12:00:54.236,Node_022,Node_016,CAM,574,3.41,-46.6,15.66,6.34,0,Normal
2026-06-13 12:03:55.831,Node_003,Node_023,TCP_ACK,64,2.59,-45.7,1.33,5.91,0,Normal
2026-06-13 12:01:13.080,Node_034,Node_006,CAM,879,8.55,-48.5,60.12,9.940000000000001,0,Normal
2026-06-13 12:05:04.994,Node_034,Node_026,DENM,975,7.46,-77.0,58.19,5.74,0,Normal
2026-06-13 12:04:19.160,Node_049,Node_013,TCP_ACK,64,4.93,-59.9,2.52,6.2,0,Normal
2026-06-13 12:03:41.646,Node_006,Node_032,UDP_STREAM,224,6.91,-72.1,12.38,9.04,0,Normal
2026-06-13 12:03:48.028,Node_020,Node_032,DENM,1005,9.71,-54.2,78.07,6.83,0,Normal
2026-06-13 12:05:03.485,Node_003,Node_013,UDP_STREAM,1169,2.89,-49.3,27.03,4.75,0,Normal
2026-06-13 12:05:09.912,Node_012,Node_042,UDP_STREAM,1438,64.25,-83.1,739.13,167.66,1,DoS_Flooding
2026-06-13 12:05:07.965,Node_004,Node_044,CAM,1094,6.34,-64.7,55.49,5.79,0,Normal
2026-06-13 12:04:53.440,Node_024,Node_044,CAM,915,2.45,-76.4,17.93,4.93,0,Normal
2026-06-13 12:01:59.529,Node_015,Node_046,TCP_ACK,64,5.2,-56.4,2.66,5.84,0,Normal
2026-06-13 12:00:27.274,Node_003,Node_025,CAM,410,11.0,-80.3,36.08,5.26,0,Normal
2026-06-13 12:02:29.029,Node_043,Node_022,CAM,381,11.87,-51.9,36.18,5.54,0,Normal
2026-06-13 12:03:55.200,Node_003,Node_010,CAM,345,7.99,-60.1,22.05,6.81,0,Normal
2026-06-13 12:04:07.918,Node_044,Node_037,CAM,927,10.64,-60.0,78.91,5.01,0,Normal
2026-06-13 12:02:46.058,Node_027,Node_045,DENM,210,6.16,-68.5,10.35,7.91,0,Normal
2026-06-13 12:02:01.974,Node_050,Node_032,UDP_STREAM,459,8.0,-59.9,29.38,6.09,0,Normal
2026-06-13 12:04:20.896,Node_009,Node_043,DENM,0,0.0,-59.5,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:04:44.175,Node_005,Node_012,UDP_STREAM,749,5.27,-47.3,31.58,6.08,0,Normal
2026-06-13 12:03:53.766,Node_019,Node_035,CAM,0,0.0,-62.2,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:01:24.280,Node_026,Node_013,CAM,1173,2.87,-51.1,26.93,5.26,0,Normal
2026-06-13 12:04:59.336,Node_003,Node_031,CAM,690,3.09,-75.9,17.06,5.99,0,Normal
2026-06-13 12:02:00.213,Node_006,Node_049,BSM,910,10.06,-75.3,73.24,6.89,0,Normal
2026-06-13 12:04:17.420,Node_048,Node_010,CAM,652,7.97,-83.4,41.57,7.18,0,Normal
2026-06-13 12:02:02.438,Node_050,Node_014,DENM,942,5.18,-62.2,39.04,5.890000000000001,0,Normal
2026-06-13 12:03:24.864,Node_017,Node_012,CAM,558,39.2,-104.3,29.55,2.01,1,Sybil_Spoofing
2026-06-13 12:02:21.571,Node_012,Node_041,TCP_ACK,64,3.94,-58.7,2.02,6.79,0,Normal
2026-06-13 12:04:17.908,Node_005,Node_016,CAM,816,7.29,-62.7,47.59,9.18,0,Normal
2026-06-13 12:03:12.465,Node_004,Node_008,UDP_STREAM,1492,53.5,-64.3,638.58,304.21,1,DoS_Flooding
2026-06-13 12:03:40.064,Node_003,Node_010,UDP_STREAM,1123,3.04,-75.7,27.31,5.7,0,Normal
2026-06-13 12:00:50.808,Node_025,Node_050,CAM,780,3.2,-76.0,19.97,5.43,0,Normal
2026-06-13 12:05:15.582,Node_005,Node_002,CAM,864,10.24,-65.9,70.78,7.93,0,Normal
2026-06-13 12:03:48.852,Node_019,Node_044,CAM,830,5.87,-48.6,38.98,4.29,0,Normal
2026-06-13 12:04:46.200,Node_040,Node_017,BSM,553,11.8,-59.5,52.2,5.84,0,Normal
2026-06-13 12:01:43.929,Node_030,Node_035,DENM,1100,5.6,-79.2,49.28,5.42,0,Normal
2026-06-13 12:01:54.588,Node_025,Node_017,BSM,1103,3.6,-55.4,31.77,7.68,0,Normal
2026-06-13 12:03:02.578,Node_010,Node_003,CAM,670,6.1,-49.8,32.7,8.620000000000001,0,Normal
2026-06-13 12:03:57.888,Node_009,Node_041,DENM,561,4.08,-68.8,18.31,6.19,0,Normal
2026-06-13 12:04:29.875,Node_047,Node_029,DENM,654,11.52,-66.5,60.27,5.59,0,Normal
2026-06-13 12:03:58.112,Node_009,Node_047,CAM,742,4.06,-76.3,24.1,6.3,0,Normal
2026-06-13 12:02:05.493,Node_047,Node_043,CAM,1002,8.19,-49.0,65.65,7.07,0,Normal
2026-06-13 12:04:02.592,Node_024,Node_042,CAM,0,0.0,-79.3,0.0,0.0,1,Blackhole_Drop
2026-06-13 12:04:26.125,Node_020,Node_050,CAM,1090,8.24,-83.0,71.85,6.3,0,Normal
2026-06-13 12:01:46.500,Node_043,Node_025,BSM,1159,7.18,-77.8,66.57,8.65,0,Normal
2026-06-13 12:02:12.122,Node_025,Node_037,CAM,883,3.72,-45.7,26.28,5.779999999999999,0,Normal
2026-06-13 12:01:44.468,Node_042,Node_026,BSM,788,9.82,-77.1,61.91,6.0,0,Normal
2026-06-13 12:04:35.157,Node_016,Node_048,UDP_STREAM,333,9.63,-65.5,25.65,6.06,0,Normal
2026-06-13 12:05:09.430,Node_048,Node_041,UDP_STREAM,1096,38.8,-109.7,20.6,2.74,1,Sybil_Spoofing
2026-06-13 12:03:20.690,Node_006,Node_021,TCP_ACK,64,11.32,-70.7,5.8,7.8,0,Normal
2026-06-13 12:02:16.704,Node_020,Node_005,CAM,571,8.23,-72.4,37.59,5.08,0,Normal
2026-06-13 12:04:24.988,Node_031,Node_022,BSM,920,3.75,-72.9,27.6,5.21,0,Normal
2026-06-13 12:01:46.900,Node_010,Node_011,CAM,625,3.18,-48.6,15.9,6.9,0,Normal
2026-06-13 12:04:38.070,Node_045,Node_018,TCP_ACK,64,8.9,-48.9,4.56,5.24,0,Normal
2026-06-13 12:01:40.580,Node_029,Node_007,CAM,973,2.39,-49.8,18.6,6.12,0,Normal
2026-06-13 12:04:42.612,Node_011,Node_050,CAM,220,7.86,-45.5,13.83,6.05,0,Normal
2026-06-13 12:04:21.324,Node_038,Node_037,CAM,386,6.47,-84.2,19.98,8.39,0,Normal
2026-06-13 12:03:30.014,Node_022,Node_006,BSM,1107,5.7,-77.9,50.48,9.41,0,Normal
2026-06-13 12:03:55.840,Node_010,Node_008,CAM,1157,9.91,-58.2,91.73,5.87,0,Normal
2026-06-13 12:03:17.340,Node_019,Node_046,DENM,1011,11.49,-81.7,92.93,7.26,0,Normal
2026-06-13 12:04:51.856,Node_002,Node_040,TCP_ACK,64,10.91,-68.3,5.59,6.06,0,Normal
2026-06-13 12:02:38.878,Node_013,Node_033,UDP_STREAM,1440,90.29,-48.8,1040.14,97.22,1,DoS_Flooding
2026-06-13 12:02:32.508,Node_045,Node_020,UDP_STREAM,1495,94.75,-67.7,1133.21,239.32,1,DoS_Flooding
2026-06-13 12:01:04.470,Node_022,Node_036,CAM,232,3.31,-45.9,6.14,8.32,0,Normal
2026-06-13 12:00:30.100,Node_020,Node_025,UDP_STREAM,1486,58.51,-69.8,695.57,173.16,1,DoS_Flooding
2026-06-13 12:03:41.553,Node_033,Node_028,CAM,616,9.07,-79.7,44.7,4.96,0,Normal
2026-06-13 12:02:43.552,Node_036,Node_013,CAM,700,4.82,-81.7,26.99,5.82,0,Normal
2026-06-13 12:01:06.743,Node_043,Node_021,UDP_STREAM,1082,7.09,-80.5,61.37,6.14,0,Normal
2026-06-13 12:01:19.698,Node_016,Node_005,CAM,381,5.73,-78.8,17.47,5.26,0,Normal
2026-06-13 12:01:08.960,Node_005,Node_001,CAM,940,2.13,-52.7,16.02,6.42,0,Normal
2026-06-13 12:01:00.368,Node_010,Node_038,UDP_STREAM,841,11.66,-46.2,78.45,7.47,0,Normal
2026-06-13 12:03:22.758,Node_043,Node_007,DENM,827,3.22,-56.8,21.3,5.52,0,Normal
2026-06-13 12:01:04.740,Node_012,Node_006,TCP_ACK,64,9.18,-81.3,4.7,9.120000000000001,0,Normal
2026-06-13 12:02:28.971,Node_014,Node_004,CAM,934,2.79,-72.2,20.85,11.25,0,Normal
2026-06-13 12:04:42.960,Node_013,Node_046,CAM,707,8.05,-77.6,45.53,6.16,0,Normal
2026-06-13 12:00:54.025,Node_029,Node_012,CAM,719,2.06,-78.0,11.85,7.36,0,Normal
2026-06-13 12:01:39.452,Node_035,Node_037,BSM,1196,3.89,-80.0,37.22,7.02,0,Normal
2026-06-13 12:02:05.454,Node_012,Node_021,BSM,974,11.92,-78.5,92.88,6.3,0,Normal
2026-06-13 12:03:03.940,Node_039,Node_027,DENM,718,8.41,-76.3,48.31,6.17,0,Normal
2026-06-13 12:03:32.170,Node_048,Node_016,CAM,743,2.07,-49.4,12.3,4.720000000000001,0,Normal
2026-06-13 12:02:57.612,Node_049,Node_011,BSM,266,2.62,-65.2,5.58,6.29,0,Normal
2026-06-13 12:00:54.175,Node_040,Node_049,CAM,1037,6.3,-58.0,52.26,7.68,0,Normal
2026-06-13 12:04:28.832,Node_001,Node_048,UDP_STREAM,890,2.88,-61.5,20.51,5.77,0,Normal
2026-06-13 12:03:41.238,Node_045,Node_044,CAM,820,8.78,-82.4,57.6,3.88,0,Normal
2026-06-13 12:03:17.470,Node_029,Node_023,UDP_STREAM,960,10.11,-70.2,77.64,9.059999999999999,0,Normal
2026-06-13 12:04:53.085,Node_021,Node_035,TCP_ACK,64,11.99,-77.4,6.14,7.05,0,Normal
2026-06-13 12:00:43.440,Node_045,Node_023,CAM,619,6.65,-66.5,32.93,8.33,0,Normal
2026-06-13 12:04:05.549,Node_030,Node_029,CAM,356,3.42,-55.0,9.74,6.2,0,Normal
2026-06-13 12:00:34.784,Node_009,Node_021,BSM,590,11.9,-59.7,56.17,6.7,0,Normal
2026-06-13 12:00:28.275,Node_028,Node_043,BSM,1127,3.73,-61.3,33.63,7.32,0,Normal
2026-06-13 12:01:13.984,Node_002,Node_026,TCP_ACK,64,6.72,-74.2,3.44,6.06,0,Normal
2026-06-13 12:04:58.249,Node_026,Node_011,CAM,510,10.3,-50.8,42.02,8.219999999999999,0,Normal
2026-06-13 12:02:06.324,Node_032,Node_039,DENM,941,6.99,-67.6,52.62,5.8,0,Normal
2026-06-13 12:04:51.986,Node_043,Node_004,BSM,561,11.61,-82.3,52.11,10.02,0,Normal
2026-06-13 12:04:47.760,Node_039,Node_019,CAM,344,4.35,-47.3,11.97,5.1899999999999995,0,Normal
2026-06-13 12:04:12.996,Node_032,Node_001,BSM,1179,5.08,-78.7,47.91,7.19,0,Normal
2026-06-13 12:04:19.658,Node_040,Node_008,DENM,813,3.29,-73.7,21.4,5.68,0,Normal
2026-06-13 12:01:31.686,Node_024,Node_037,BSM,1193,6.74,-84.3,64.33,5.390000000000001,0,Normal
2026-06-13 12:02:39.432,Node_014,Node_021,DENM,904,4.33,-50.1,31.31,5.4399999999999995,0,Normal
2026-06-13 12:04:46.235,Node_018,Node_036,TCP_ACK,64,5.41,-53.2,2.77,4.0600000000000005,0,Normal
